TransactionID,Items
17002,"Beverages_Tea,Personal Care_Toothpaste"
17003,"Dairy_Butter,Fruits_Mango,Beverages_Soda,Fruits_Banana,Bakery_Bread,Dairy_Cheese"
17004,"Fruits_Orange,Household_Dish Soap,Snacks_Popcorn,Fruits_Banana,Fruits_Mango,Bakery_Bread"
17005,"Personal Care_Soap,Beverages_Water,Personal Care_Toothpaste,Beverages_Tea"
17006,"Household_Detergent,Dairy_Cream,Snacks_Chocolate,Personal Care_Soap"
17007,"Fruits_Grapes,Beverages_Juice,Personal Care_Toothpaste"
17008,"Dairy_Cheese,Bakery_Donut,Beverages_Soda,Snacks_Chips,Beverages_Coffee"
17009,"Snacks_Chips,Personal Care_Toothpaste,Personal Care_Lotion,Household_Mop"
17010,"Beverages_Water,Snacks_Biscuits,Beverages_Coffee,Dairy_Cream,Personal Care_Soap,Household_Toilet Paper,Fruits_Apple"
17011,"Fruits_Grapes,Bakery_Cake"
17012,"Beverages_Tea,Snacks_Chocolate"
17013,"Dairy_Cream,Fruits_Mango,Snacks_Chocolate,Personal Care_Shampoo,Bakery_Bread,Fruits_Orange,Bakery_Cake"
17014,"Snacks_Chips,Household_Towel,Dairy_Cheese,Bakery_Bun,Dairy_Cream"
17015,"Bakery_Cake,Fruits_Orange"
17016,"Household_Toilet Paper,Household_Detergent"
17017,"Bakery_Bread,Snacks_Cookies"
17018,"Bakery_Bread,Beverages_Tea,Snacks_Chocolate"
17019,"Personal Care_Lotion,Snacks_Biscuits,Personal Care_Shampoo,Dairy_Yogurt,Fruits_Banana,Household_Towel,Fruits_Mango"
17020,"Household_Mop,Snacks_Chips,Beverages_Soda,Beverages_Coffee,Beverages_Tea,Bakery_Donut"
17021,"Dairy_Milk,Beverages_Juice,Snacks_Popcorn,Household_Detergent,Snacks_Biscuits"
17022,"Snacks_Chips,Snacks_Biscuits,Fruits_Mango,Personal Care_Soap,Fruits_Grapes,Beverages_Juice"
17023,"Snacks_Chips,Dairy_Cream,Snacks_Cookies,Personal Care_Soap,Dairy_Milk"
17024,"Fruits_Apple,Snacks_Chips,Bakery_Bread,Snacks_Biscuits,Beverages_Soda,Fruits_Orange,Household_Mop"
17025,"Fruits_Orange,Beverages_Water,Dairy_Cheese,Personal Care_Toothpaste,Bakery_Bun,Bakery_Bread"
17026,"Fruits_Grapes,Household_Toilet Paper,Household_Dish Soap,Fruits_Apple,Personal Care_Soap,Personal Care_Shampoo,Household_Towel"
17027,"Personal Care_Soap,Beverages_Coffee,Fruits_Apple"
17028,"Bakery_Croissant,Personal Care_Lotion,Dairy_Yogurt,Bakery_Donut,Snacks_Cookies,Personal Care_Soap"
17029,"Household_Mop,Beverages_Water,Household_Detergent"
17030,"Beverages_Water,Household_Dish Soap,Dairy_Butter,Household_Towel,Household_Detergent,Personal Care_Lotion"
17031,"Dairy_Cheese,Dairy_Butter,Fruits_Orange"
17032,"Bakery_Croissant,Snacks_Chips,Dairy_Butter"
17033,"Personal Care_Lotion,Household_Detergent,Dairy_Milk,Bakery_Cake,Fruits_Mango,Household_Dish Soap"
17034,"Personal Care_Toothpaste,Dairy_Cheese,Fruits_Apple"
17035,"Beverages_Coffee,Household_Toilet Paper,Snacks_Popcorn,Household_Mop,Bakery_Donut,Dairy_Butter"
17036,"Household_Mop,Fruits_Mango,Beverages_Juice"
17037,"Bakery_Donut,Fruits_Grapes,Personal Care_Shampoo"
17038,"Bakery_Croissant,Household_Toilet Paper"
17039,"Dairy_Cream,Beverages_Soda"
17040,"Beverages_Juice,Snacks_Cookies,Beverages_Tea,Household_Towel,Snacks_Chocolate"
17041,"Personal Care_Shampoo,Bakery_Bun,Fruits_Mango,Beverages_Tea,Snacks_Biscuits"
17042,"Fruits_Apple,Dairy_Milk,Fruits_Grapes,Personal Care_Lotion,Fruits_Mango,Personal Care_Shampoo"
17043,"Fruits_Mango,Snacks_Biscuits,Snacks_Chips,Beverages_Water,Bakery_Bread"
17044,"Beverages_Coffee,Fruits_Mango"
17045,"Fruits_Grapes,Household_Detergent,Beverages_Juice,Dairy_Cheese"
17046,"Fruits_Mango,Household_Detergent"
17047,"Bakery_Bun,Personal Care_Deodorant"
17048,"Fruits_Apple,Fruits_Orange"
17049,"Dairy_Milk,Household_Towel,Dairy_Cheese,Fruits_Apple,Snacks_Popcorn"
17050,"Beverages_Coffee,Household_Detergent,Dairy_Yogurt,Bakery_Cake,Personal Care_Soap"
17051,"Snacks_Biscuits,Dairy_Cream,Fruits_Grapes,Personal Care_Toothpaste,Beverages_Water"
17052,"Beverages_Soda,Household_Towel,Dairy_Cream,Dairy_Cheese,Household_Toilet Paper"
17053,"Snacks_Popcorn,Personal Care_Lotion,Personal Care_Deodorant,Beverages_Juice,Fruits_Apple"
17054,"Fruits_Banana,Household_Toilet Paper,Personal Care_Soap,Fruits_Orange"
17055,"Snacks_Chips,Beverages_Water,Dairy_Cheese,Household_Towel,Dairy_Butter,Fruits_Grapes,Dairy_Yogurt"
17056,"Personal Care_Shampoo,Beverages_Coffee,Fruits_Banana"
17057,"Fruits_Orange,Household_Toilet Paper,Dairy_Cream"
17058,"Fruits_Grapes,Snacks_Chips,Fruits_Apple"
17059,"Bakery_Croissant,Bakery_Bun,Snacks_Cookies,Beverages_Soda"
17060,"Fruits_Mango,Beverages_Juice,Fruits_Orange"
17061,"Household_Mop,Household_Detergent"
17062,"Fruits_Apple,Bakery_Cake"
17063,"Bakery_Bun,Beverages_Soda,Fruits_Mango"
17064,"Bakery_Donut,Snacks_Chocolate,Beverages_Water,Dairy_Butter,Snacks_Cookies,Beverages_Tea,Fruits_Banana"
17065,"Snacks_Cookies,Beverages_Water,Snacks_Chocolate,Fruits_Banana,Snacks_Popcorn,Personal Care_Deodorant"
17066,"Bakery_Croissant,Beverages_Coffee,Household_Towel"
17067,"Snacks_Chips,Personal Care_Soap,Fruits_Apple,Household_Toilet Paper,Bakery_Croissant,Beverages_Water"
17068,"Bakery_Bun,Beverages_Juice"
17069,"Personal Care_Shampoo,Bakery_Donut,Dairy_Cream,Fruits_Apple,Snacks_Cookies,Beverages_Juice,Household_Detergent"
17070,"Personal Care_Soap,Personal Care_Lotion,Fruits_Apple,Dairy_Butter,Fruits_Grapes"
17071,"Snacks_Cookies,Beverages_Coffee,Beverages_Water,Fruits_Banana,Dairy_Yogurt"
17072,"Dairy_Butter,Snacks_Biscuits,Household_Detergent,Bakery_Cake"
17073,"Snacks_Popcorn,Beverages_Water,Fruits_Orange"
17074,"Bakery_Bread,Fruits_Mango,Snacks_Cookies"
17075,"Beverages_Juice,Personal Care_Soap,Dairy_Butter,Household_Dish Soap,Snacks_Chocolate"
17076,"Bakery_Bread,Personal Care_Lotion,Snacks_Chips,Household_Mop,Beverages_Juice,Beverages_Coffee"
17077,"Snacks_Popcorn,Beverages_Soda,Beverages_Coffee,Snacks_Cookies,Bakery_Croissant"
17078,"Fruits_Banana,Beverages_Soda,Dairy_Cheese,Fruits_Grapes"
17079,"Dairy_Butter,Bakery_Bun,Bakery_Bread,Dairy_Yogurt"
17080,"Fruits_Mango,Personal Care_Shampoo"
17081,"Personal Care_Shampoo,Bakery_Cake,Household_Dish Soap,Beverages_Juice,Household_Detergent,Beverages_Coffee,Fruits_Mango"
17082,"Personal Care_Soap,Snacks_Chips,Bakery_Donut,Household_Detergent,Fruits_Orange,Household_Toilet Paper"
17083,"Personal Care_Toothpaste,Snacks_Chips,Household_Dish Soap,Dairy_Cheese"
17084,"Fruits_Apple,Beverages_Soda,Fruits_Orange,Personal Care_Lotion,Fruits_Banana"
17085,"Household_Toilet Paper,Fruits_Apple,Fruits_Mango,Household_Mop,Personal Care_Lotion,Household_Towel,Dairy_Cheese"
17086,"Snacks_Popcorn,Household_Dish Soap,Personal Care_Toothpaste,Household_Toilet Paper"
17087,"Snacks_Cookies,Beverages_Juice,Bakery_Bun"
17088,"Household_Toilet Paper,Fruits_Mango,Fruits_Orange,Snacks_Biscuits,Personal Care_Toothpaste,Bakery_Bread"
17089,"Dairy_Butter,Household_Mop,Beverages_Coffee,Personal Care_Lotion,Dairy_Yogurt,Beverages_Juice"
17090,"Personal Care_Lotion,Bakery_Bread,Beverages_Juice,Personal Care_Toothpaste,Snacks_Chocolate,Bakery_Croissant,Fruits_Orange"
17091,"Beverages_Juice,Dairy_Yogurt,Beverages_Soda"
17092,"Personal Care_Toothpaste,Dairy_Milk"
17093,"Snacks_Chocolate,Personal Care_Lotion,Fruits_Grapes,Bakery_Bread"
17094,"Fruits_Grapes,Dairy_Cream,Personal Care_Toothpaste,Dairy_Milk"
17095,"Personal Care_Soap,Fruits_Banana,Beverages_Juice,Bakery_Croissant"
17096,"Household_Towel,Personal Care_Toothpaste,Personal Care_Deodorant,Household_Dish Soap"
17097,"Household_Dish Soap,Bakery_Donut,Household_Detergent"
17098,"Dairy_Yogurt,Bakery_Donut,Personal Care_Deodorant,Dairy_Milk"
17099,"Beverages_Water,Snacks_Chips,Dairy_Butter"
17100,"Fruits_Grapes,Dairy_Cheese,Dairy_Milk,Fruits_Apple"
17101,"Dairy_Cream,Beverages_Juice,Dairy_Cheese,Snacks_Cookies,Household_Dish Soap,Personal Care_Deodorant,Personal Care_Shampoo"
17102,"Household_Toilet Paper,Bakery_Croissant"
17103,"Household_Detergent,Snacks_Popcorn"
17104,"Personal Care_Deodorant,Personal Care_Shampoo,Personal Care_Toothpaste,Fruits_Orange,Dairy_Butter"
17105,"Personal Care_Lotion,Fruits_Grapes,Household_Toilet Paper,Household_Mop,Personal Care_Toothpaste,Beverages_Water"
17106,"Fruits_Banana,Snacks_Biscuits"
17107,"Personal Care_Deodorant,Beverages_Juice,Personal Care_Shampoo,Household_Mop,Fruits_Mango,Bakery_Bun"
17108,"Snacks_Cookies,Snacks_Chips"
17109,"Dairy_Butter,Personal Care_Soap,Dairy_Cream"
17110,"Household_Towel,Personal Care_Soap,Bakery_Bun,Beverages_Coffee,Beverages_Soda,Bakery_Donut"
17111,"Dairy_Cream,Bakery_Croissant"
17112,"Personal Care_Shampoo,Fruits_Orange,Household_Mop"
17113,"Beverages_Soda,Fruits_Apple,Personal Care_Deodorant,Snacks_Chocolate,Dairy_Yogurt,Fruits_Orange"
17114,"Beverages_Coffee,Snacks_Chips,Dairy_Milk"
17115,"Household_Towel,Household_Detergent"
17116,"Dairy_Yogurt,Household_Dish Soap,Dairy_Cheese,Dairy_Cream,Bakery_Donut,Snacks_Biscuits"
17117,"Beverages_Water,Personal Care_Deodorant,Beverages_Juice,Dairy_Milk,Household_Towel,Fruits_Mango"
17118,"Dairy_Cream,Snacks_Popcorn,Dairy_Butter"
17119,"Dairy_Yogurt,Beverages_Tea,Fruits_Banana,Snacks_Popcorn,Bakery_Croissant"
17120,"Dairy_Butter,Bakery_Donut,Bakery_Croissant,Household_Mop,Snacks_Chocolate,Snacks_Chips,Fruits_Orange"
17121,"Snacks_Popcorn,Beverages_Juice,Beverages_Coffee,Bakery_Bun"
17122,"Dairy_Butter,Personal Care_Toothpaste,Bakery_Cake,Bakery_Donut"
17123,"Household_Dish Soap,Beverages_Coffee,Snacks_Cookies,Fruits_Orange,Beverages_Water,Bakery_Croissant,Snacks_Chips"
17124,"Dairy_Milk,Snacks_Biscuits"
17125,"Bakery_Donut,Fruits_Mango,Snacks_Popcorn,Personal Care_Deodorant"
17126,"Dairy_Cheese,Dairy_Yogurt,Bakery_Bread,Bakery_Bun"
17127,"Fruits_Grapes,Bakery_Bun"
17128,"Fruits_Apple,Household_Towel,Bakery_Donut,Beverages_Soda"
17129,"Personal Care_Toothpaste,Bakery_Bun"
17130,"Dairy_Cream,Dairy_Cheese,Personal Care_Shampoo,Bakery_Bun"
17131,"Beverages_Soda,Beverages_Water,Snacks_Popcorn,Beverages_Tea"
17132,"Personal Care_Lotion,Beverages_Water,Dairy_Butter,Household_Toilet Paper,Fruits_Grapes,Personal Care_Soap"
17133,"Personal Care_Toothpaste,Snacks_Cookies,Snacks_Popcorn,Fruits_Mango"
17134,"Snacks_Biscuits,Fruits_Grapes,Fruits_Orange,Snacks_Popcorn"
17135,"Fruits_Apple,Personal Care_Deodorant,Snacks_Cookies,Bakery_Donut"
17136,"Bakery_Bread,Dairy_Cheese,Snacks_Chips,Dairy_Yogurt,Household_Dish Soap"
17137,"Household_Mop,Beverages_Coffee,Personal Care_Soap,Beverages_Juice,Dairy_Cheese"
17138,"Beverages_Tea,Dairy_Butter,Personal Care_Shampoo"
17139,"Beverages_Tea,Snacks_Biscuits"
17140,"Fruits_Banana,Dairy_Butter,Snacks_Cookies"
17141,"Snacks_Cookies,Household_Detergent,Personal Care_Shampoo,Bakery_Bread,Fruits_Grapes"
17142,"Bakery_Donut,Dairy_Cheese,Fruits_Orange"
17143,"Household_Dish Soap,Snacks_Chocolate,Fruits_Banana"
17144,"Personal Care_Soap,Fruits_Banana"
17145,"Bakery_Donut,Dairy_Butter,Snacks_Chocolate"
17146,"Snacks_Biscuits,Fruits_Apple,Snacks_Chips"
17147,"Fruits_Grapes,Snacks_Biscuits,Bakery_Croissant,Beverages_Tea,Beverages_Water,Personal Care_Toothpaste,Dairy_Butter"
17148,"Personal Care_Soap,Bakery_Cake,Beverages_Coffee"
17149,"Snacks_Popcorn,Fruits_Grapes,Household_Toilet Paper,Dairy_Milk,Bakery_Cake"
17150,"Personal Care_Shampoo,Fruits_Banana,Bakery_Donut,Fruits_Apple"
17151,"Bakery_Donut,Household_Towel,Personal Care_Lotion"
17152,"Dairy_Butter,Beverages_Water,Personal Care_Shampoo,Household_Towel,Snacks_Popcorn,Bakery_Cake"
17153,"Household_Mop,Household_Dish Soap,Bakery_Donut"
17154,"Bakery_Cake,Beverages_Soda,Personal Care_Soap"
17155,"Fruits_Grapes,Fruits_Banana,Beverages_Soda,Household_Toilet Paper,Personal Care_Deodorant,Household_Detergent,Personal Care_Lotion"
17156,"Bakery_Donut,Dairy_Cheese,Bakery_Cake,Snacks_Biscuits,Personal Care_Deodorant,Fruits_Mango"
17157,"Household_Towel,Dairy_Cream,Bakery_Bread,Personal Care_Soap,Snacks_Cookies,Household_Dish Soap"
17158,"Fruits_Mango,Bakery_Bread,Dairy_Yogurt,Snacks_Chips"
17159,"Household_Dish Soap,Bakery_Croissant"
17160,"Personal Care_Deodorant,Snacks_Chocolate,Household_Toilet Paper,Personal Care_Shampoo"
17161,"Dairy_Butter,Beverages_Coffee,Beverages_Water,Fruits_Mango"
17162,"Household_Toilet Paper,Household_Towel,Snacks_Cookies,Dairy_Cream,Fruits_Apple"
17163,"Beverages_Juice,Household_Dish Soap,Snacks_Chips,Household_Detergent,Fruits_Orange,Snacks_Chocolate"
17164,"Dairy_Milk,Household_Toilet Paper"
17165,"Household_Mop,Dairy_Yogurt,Beverages_Coffee,Household_Towel"
17166,"Beverages_Coffee,Household_Toilet Paper,Fruits_Apple,Household_Detergent"
17167,"Household_Dish Soap,Beverages_Tea,Personal Care_Soap,Beverages_Soda,Dairy_Cheese,Fruits_Orange"
17168,"Snacks_Cookies,Snacks_Popcorn,Fruits_Apple,Personal Care_Shampoo,Household_Mop,Snacks_Chocolate,Beverages_Coffee"
17169,"Dairy_Butter,Bakery_Cake,Fruits_Grapes"
17170,"Personal Care_Lotion,Fruits_Grapes,Personal Care_Toothpaste,Beverages_Juice,Fruits_Mango"
17171,"Bakery_Cake,Fruits_Banana,Bakery_Bun,Household_Dish Soap,Beverages_Water,Snacks_Popcorn"
17172,"Personal Care_Toothpaste,Fruits_Orange,Household_Towel,Snacks_Popcorn"
17173,"Snacks_Popcorn,Personal Care_Toothpaste,Personal Care_Lotion,Bakery_Bread,Fruits_Banana"
17174,"Snacks_Popcorn,Personal Care_Toothpaste,Personal Care_Soap,Dairy_Cheese,Household_Dish Soap,Beverages_Soda"
17175,"Household_Dish Soap,Fruits_Banana,Household_Towel"
17176,"Fruits_Grapes,Personal Care_Soap,Fruits_Apple,Household_Mop,Personal Care_Toothpaste,Snacks_Chocolate,Fruits_Banana"
17177,"Personal Care_Soap,Dairy_Cheese,Beverages_Juice"
17178,"Snacks_Chips,Beverages_Tea,Fruits_Orange,Fruits_Banana,Dairy_Cheese,Dairy_Cream"
17179,"Dairy_Cheese,Beverages_Tea,Beverages_Water"
17180,"Dairy_Yogurt,Beverages_Tea,Dairy_Milk,Household_Detergent,Bakery_Croissant,Beverages_Water"
17181,"Bakery_Bread,Beverages_Coffee,Snacks_Popcorn,Household_Towel,Snacks_Cookies"
17182,"Fruits_Grapes,Personal Care_Shampoo,Household_Toilet Paper,Snacks_Chocolate"
17183,"Bakery_Croissant,Dairy_Milk"
17184,"Fruits_Grapes,Beverages_Water,Personal Care_Toothpaste,Household_Mop"
17185,"Personal Care_Toothpaste,Personal Care_Shampoo"
17186,"Household_Detergent,Bakery_Cake,Dairy_Milk,Household_Mop,Beverages_Water"
17187,"Beverages_Water,Snacks_Chocolate,Beverages_Tea,Personal Care_Lotion,Bakery_Bread,Dairy_Cream"
17188,"Fruits_Mango,Bakery_Donut,Beverages_Tea"
17189,"Beverages_Tea,Bakery_Cake,Bakery_Bread,Personal Care_Deodorant"
17190,"Snacks_Chocolate,Bakery_Croissant,Fruits_Orange"
17191,"Household_Detergent,Bakery_Cake,Bakery_Donut,Fruits_Apple"
17192,"Snacks_Chips,Bakery_Bun"
17193,"Personal Care_Toothpaste,Beverages_Water"
17194,"Snacks_Cookies,Dairy_Butter,Personal Care_Lotion,Beverages_Water"
17195,"Household_Mop,Dairy_Cream"
17196,"Beverages_Juice,Bakery_Bread,Personal Care_Toothpaste,Snacks_Chips,Dairy_Yogurt,Fruits_Apple"
17197,"Household_Dish Soap,Personal Care_Soap,Dairy_Cream"
17198,"Beverages_Juice,Beverages_Tea,Dairy_Cheese,Household_Dish Soap,Snacks_Chips,Household_Toilet Paper,Bakery_Croissant"
17199,"Bakery_Cake,Snacks_Chocolate,Dairy_Yogurt"
17200,"Personal Care_Toothpaste,Personal Care_Deodorant,Fruits_Orange,Bakery_Croissant"
17201,"Personal Care_Lotion,Dairy_Yogurt,Dairy_Cream,Fruits_Apple"
17202,"Snacks_Biscuits,Bakery_Cake,Dairy_Cream"
17203,"Household_Toilet Paper,Bakery_Bun,Beverages_Coffee,Dairy_Cream"
17204,"Beverages_Soda,Snacks_Popcorn,Bakery_Cake,Fruits_Banana"
17205,"Bakery_Croissant,Fruits_Mango,Household_Mop,Fruits_Grapes,Household_Toilet Paper,Personal Care_Lotion"
17206,"Bakery_Croissant,Personal Care_Shampoo,Fruits_Apple,Fruits_Mango,Fruits_Grapes,Snacks_Cookies"
17207,"Fruits_Banana,Beverages_Tea,Fruits_Grapes,Beverages_Soda,Fruits_Mango"
17208,"Bakery_Donut,Household_Detergent,Fruits_Banana"
17209,"Dairy_Cream,Household_Toilet Paper,Fruits_Banana,Beverages_Water,Snacks_Popcorn,Personal Care_Shampoo"
17210,"Beverages_Water,Personal Care_Soap,Beverages_Soda,Beverages_Juice,Personal Care_Shampoo,Household_Toilet Paper"
17211,"Snacks_Cookies,Household_Toilet Paper,Dairy_Milk,Snacks_Popcorn,Bakery_Donut"
17212,"Personal Care_Lotion,Snacks_Chips,Snacks_Chocolate"
17213,"Fruits_Grapes,Dairy_Cheese"
17214,"Bakery_Croissant,Bakery_Donut,Household_Dish Soap,Beverages_Coffee"
17215,"Beverages_Soda,Personal Care_Lotion,Fruits_Orange,Snacks_Cookies,Beverages_Tea,Bakery_Donut,Household_Detergent"
17216,"Snacks_Popcorn,Beverages_Tea,Household_Towel,Dairy_Butter,Personal Care_Deodorant"
17217,"Household_Detergent,Fruits_Banana,Beverages_Water,Snacks_Chocolate,Dairy_Butter,Household_Mop"
17218,"Beverages_Coffee,Beverages_Juice,Snacks_Cookies,Dairy_Cheese,Fruits_Banana,Household_Towel"
17219,"Household_Towel,Bakery_Cake,Snacks_Cookies,Bakery_Croissant,Fruits_Orange,Dairy_Yogurt,Household_Toilet Paper"
17220,"Beverages_Water,Fruits_Mango"
17221,"Dairy_Yogurt,Beverages_Juice,Beverages_Coffee,Bakery_Cake"
17222,"Fruits_Orange,Personal Care_Deodorant,Beverages_Juice"
17223,"Personal Care_Toothpaste,Beverages_Water"
17224,"Household_Toilet Paper,Personal Care_Soap,Dairy_Cream,Dairy_Cheese,Fruits_Mango,Fruits_Apple,Beverages_Juice"
17225,"Dairy_Milk,Bakery_Croissant,Snacks_Biscuits"
17226,"Bakery_Croissant,Bakery_Bun,Beverages_Juice"
17227,"Dairy_Butter,Personal Care_Toothpaste,Household_Detergent,Dairy_Milk"
17228,"Bakery_Bread,Fruits_Grapes,Bakery_Donut,Dairy_Butter"
17229,"Fruits_Apple,Beverages_Tea,Bakery_Cake"
17230,"Dairy_Cheese,Fruits_Orange,Bakery_Donut"
17231,"Dairy_Butter,Household_Detergent,Bakery_Bread,Bakery_Croissant,Personal Care_Shampoo,Household_Dish Soap"
17232,"Snacks_Popcorn,Fruits_Grapes,Snacks_Chips,Beverages_Tea"
17233,"Personal Care_Soap,Personal Care_Shampoo,Fruits_Mango"
17234,"Personal Care_Soap,Beverages_Soda"
17235,"Dairy_Milk,Fruits_Apple,Snacks_Cookies,Bakery_Bun,Bakery_Donut,Personal Care_Shampoo"
17236,"Beverages_Soda,Fruits_Orange,Dairy_Cream"
17237,"Snacks_Chips,Bakery_Croissant,Snacks_Popcorn,Beverages_Coffee"
17238,"Snacks_Chocolate,Household_Mop,Personal Care_Toothpaste,Bakery_Cake,Bakery_Donut,Snacks_Popcorn"
17239,"Snacks_Popcorn,Personal Care_Deodorant,Bakery_Cake,Personal Care_Lotion,Household_Mop"
17240,"Snacks_Popcorn,Household_Dish Soap,Dairy_Butter,Fruits_Orange,Dairy_Milk"
17241,"Dairy_Cheese,Snacks_Biscuits,Dairy_Cream,Household_Dish Soap"
17242,"Fruits_Mango,Household_Detergent"
17243,"Fruits_Banana,Beverages_Water,Bakery_Croissant,Snacks_Cookies"
17244,"Household_Towel,Dairy_Cream"
17245,"Fruits_Banana,Dairy_Milk,Snacks_Chocolate,Dairy_Cheese,Personal Care_Lotion"
17246,"Fruits_Banana,Bakery_Bun"
17247,"Snacks_Chips,Bakery_Croissant,Fruits_Mango,Personal Care_Lotion,Snacks_Chocolate,Household_Dish Soap"
17248,"Beverages_Juice,Dairy_Yogurt"
17249,"Fruits_Banana,Personal Care_Deodorant,Dairy_Cheese,Dairy_Milk,Household_Mop"
17250,"Dairy_Yogurt,Bakery_Bread,Beverages_Soda"
17251,"Bakery_Donut,Fruits_Orange,Snacks_Biscuits"
17252,"Personal Care_Deodorant,Personal Care_Lotion,Fruits_Orange,Dairy_Cheese"
17253,"Snacks_Chips,Beverages_Soda,Beverages_Juice,Fruits_Orange,Bakery_Cake,Snacks_Biscuits"
17254,"Personal Care_Shampoo,Bakery_Bread,Bakery_Cake"
17255,"Household_Dish Soap,Household_Detergent"
17256,"Personal Care_Shampoo,Personal Care_Soap,Bakery_Croissant,Beverages_Juice,Household_Towel,Household_Dish Soap"
17257,"Beverages_Soda,Beverages_Coffee,Fruits_Apple,Fruits_Orange,Snacks_Biscuits"
17258,"Fruits_Orange,Beverages_Coffee,Personal Care_Soap,Beverages_Water,Dairy_Butter,Fruits_Mango"
17259,"Bakery_Bun,Personal Care_Deodorant,Beverages_Juice"
17260,"Fruits_Banana,Household_Dish Soap,Dairy_Cream,Beverages_Juice,Beverages_Coffee,Household_Towel"
17261,"Personal Care_Soap,Fruits_Apple,Beverages_Tea,Beverages_Coffee,Dairy_Yogurt"
17262,"Snacks_Biscuits,Fruits_Apple,Beverages_Soda,Bakery_Croissant,Bakery_Cake,Snacks_Cookies,Personal Care_Soap"
17263,"Fruits_Apple,Dairy_Cheese,Beverages_Coffee,Household_Mop,Personal Care_Toothpaste,Fruits_Banana,Snacks_Cookies"
17264,"Dairy_Yogurt,Beverages_Water"
17265,"Bakery_Cake,Personal Care_Lotion"
17266,"Household_Towel,Household_Detergent"
17267,"Fruits_Banana,Dairy_Butter,Snacks_Cookies,Fruits_Mango,Personal Care_Soap,Beverages_Juice"
17268,"Dairy_Yogurt,Household_Mop,Fruits_Orange,Bakery_Bread,Snacks_Chocolate,Snacks_Biscuits"
17269,"Snacks_Chips,Fruits_Banana,Bakery_Croissant,Dairy_Milk"
17270,"Fruits_Grapes,Snacks_Popcorn,Household_Mop"
17271,"Dairy_Butter,Personal Care_Toothpaste,Dairy_Cheese,Bakery_Bread"
17272,"Household_Dish Soap,Bakery_Cake"
17273,"Dairy_Butter,Beverages_Tea,Personal Care_Shampoo,Fruits_Mango,Bakery_Bread"
17274,"Bakery_Donut,Beverages_Water,Snacks_Biscuits,Dairy_Butter"
17275,"Dairy_Yogurt,Snacks_Cookies,Fruits_Banana"
17276,"Dairy_Milk,Personal Care_Shampoo,Personal Care_Lotion,Dairy_Cheese"
17277,"Bakery_Cake,Fruits_Orange,Fruits_Grapes"
17278,"Household_Mop,Snacks_Biscuits,Bakery_Bun,Fruits_Orange,Beverages_Soda"
17279,"Beverages_Water,Dairy_Butter,Snacks_Chocolate,Bakery_Donut,Bakery_Cake,Dairy_Cheese"
17280,"Dairy_Cheese,Personal Care_Deodorant,Personal Care_Shampoo"
17281,"Snacks_Chocolate,Personal Care_Lotion,Snacks_Cookies,Personal Care_Shampoo,Bakery_Cake,Personal Care_Soap"
17282,"Beverages_Soda,Personal Care_Lotion,Snacks_Chocolate,Bakery_Bun,Bakery_Cake,Household_Detergent,Beverages_Juice"
17283,"Beverages_Juice,Household_Towel,Beverages_Water,Snacks_Chocolate,Fruits_Apple,Personal Care_Deodorant,Beverages_Tea"
17284,"Snacks_Biscuits,Personal Care_Soap,Fruits_Apple"
17285,"Personal Care_Toothpaste,Fruits_Banana,Fruits_Apple"
17286,"Snacks_Biscuits,Bakery_Croissant,Household_Detergent,Dairy_Cheese,Dairy_Yogurt,Fruits_Mango,Household_Towel"
17287,"Bakery_Bread,Fruits_Banana,Household_Dish Soap"
17288,"Personal Care_Lotion,Fruits_Banana,Bakery_Bun,Household_Detergent"
17289,"Fruits_Banana,Personal Care_Soap,Dairy_Cream,Dairy_Butter,Fruits_Mango"
17290,"Personal Care_Soap,Beverages_Tea"
17291,"Personal Care_Lotion,Snacks_Chips,Household_Toilet Paper,Beverages_Tea,Bakery_Cake,Personal Care_Soap,Dairy_Butter"
17292,"Snacks_Chips,Snacks_Chocolate"
17293,"Bakery_Croissant,Snacks_Biscuits"
17294,"Household_Toilet Paper,Fruits_Banana,Fruits_Grapes,Snacks_Biscuits"
17295,"Dairy_Yogurt,Dairy_Cream,Bakery_Bun,Snacks_Popcorn,Snacks_Cookies"
17296,"Beverages_Soda,Fruits_Grapes,Bakery_Donut,Personal Care_Soap"
17297,"Beverages_Juice,Dairy_Milk,Bakery_Bread,Personal Care_Deodorant,Dairy_Butter"
17298,"Household_Dish Soap,Personal Care_Toothpaste,Personal Care_Soap,Dairy_Milk,Personal Care_Deodorant"
